username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2019-01-13 17:07,1,5,que boa reputação somos conhecidos como paraíso de terroristas e bandidos repórteres brasileiros falam mal do novo governo frança acabou alemanha e itália passando sufoco com imigrantes olha como está roraima c venezuelanos passando fome fora roubos,,,,1084527433498480643,https://twitter.com/Docindoce/status/1084527433498480643
,2019-01-13 16:53,0,1,serviços secretos venezuelanos já libertaram presidente do parlamento o presidente da assembleia nacional venezuelana juan guaido esteve cerca de uma hora detido pelos serviços secretos de informação quando estava a caminho de uma reunião fora de httpswww dnoticiasptmundoservicos secretosvenezuelanosjalibertarampresidentedoparlamentoxf4227264utm_sourcetwitterutm_mediumtwitter pictwittercomipgzef1pgr,,,,1084523758918918144,https://twitter.com/dnoticiaspt/status/1084523758918918144
,2019-01-13 16:09,78,138,se o maduro não é bom para a venezuela então que os venezuelanos resolvam isso sem a interferência de estados unidos colômbia brasil ou quem quer que seja já vimos com a síria como funciona esse papo de trazer democracia de fora pra dentro pictwittercomkunfhbaxno,,,#Venezuela,1084512707838164992,https://twitter.com/LatuffCartoons/status/1084512707838164992
,2019-01-13 12:48,0,0,venezuelanos querem maduro fora mas maioria se opõe à intervenção militar estrangeira https jornalggncombrnoticiavenezu elanosqueremmaduroforamasmaioriaseopoeaintervencaomilitarestrangeira,,,,1084462174796480512,https://twitter.com/smashse/status/1084462174796480512
,2019-01-13 11:39,6,35,venezuelanos querem maduro fora mas maioria se opõe à intervenção militar estrangeira https jornalggncombrnoticiavenezu elanosqueremmaduroforamasmaioriaseopoeaintervencaomilitarestrangeiraxds_kn3fukstwitter,,,#,1084444841541582849,https://twitter.com/luisnassif/status/1084444841541582849
,2019-01-13 10:46,0,0,dados distância e linhas de abastecimento creio improvável qualquer apoio militar direto eficiente de russos chineses ou iranianos à venezuela fora do contexto de um conflito global a defesa do país caberá se for o casoaos venezuelanos,,,,1084431556125618176,https://twitter.com/nilsonlage/status/1084431556125618176
,2019-01-13 08:20,0,0,brasil com os irmãos venezuelanos fora maduro genocida lesa patria,,,,1084394835220594688,https://twitter.com/irrochajr/status/1084394835220594688
,2019-01-13 04:11,0,0,fora maduro a venezuela não te pertence os venezuelanos não te querem fora foro de são paulo httpswww facebookcom15049481331035 47posts2290840217847664,,,,1084332043700453376,https://twitter.com/wainerhoelzle/status/1084332043700453376
,2019-01-12 22:52,0,0,força irmãos venezuelanos o brasil torce pela liberdade em toda américa latina vocês são os verdadeiros guardiões da liberdade fora maduro ditador satânico,,,,1084251905642151939,https://twitter.com/mrreynaldo/status/1084251905642151939
,2019-01-12 19:30,0,0,jairbolsonaro almagro_oea2015 5 milhões de venezuelanos pretenden ir fora da venezuela em el 2019 colômbia ja não é opção pela violência só esperam uma senhal amiga do brasil para ir embora,,@jairbolsonaro @Almagro_OEA2015,#Venezuelanos #Venezuela #Colômbia #Brasil,1084200886757396480,https://twitter.com/VComunales/status/1084200886757396480
,2019-01-12 16:49,0,0,essa loucura por poder só torna cada dia mais sofrida a situação dos venezuelanos fora maduro,,,,1084160403247169538,https://twitter.com/Douglas53400860/status/1084160403247169538
,2019-01-12 11:10,0,0,outra coisa qd dilmanta ficou num beco sem saíd inevitavelment teria impeachmentfoi pedir ajud ao nosso exército p impor aqui uma ditadurairíamos padecer igual aos venezuelanos e general vilas boas recusou ajudála nesse golpe ditadorial fora outras coisas mais talkey,,,,1084075245785542656,https://twitter.com/Valleryblue/status/1084075245785542656
,2019-01-12 10:32,5,10,o problema da venezuela é dos venezuelanos vc gostaria q alguém de fora tentasse resolver os problemas do brasil ademais aposse do maduro teve o dobro de representação internacional do q na do bozonaro,,,,1084065513125355520,https://twitter.com/professorxx1/status/1084065513125355520
,2019-01-12 09:35,0,0,vc relamente não fala coisa com coisa e muito menos toma decisões sensatas só pensou nos que entram aqui traduz venezuelanos pq vc não quer nenhum deles no brasil mas esqueceu que o pacto serve tbm pra resguardar os brasileiros que moram fora do país e não são poucos,,,,1084051301946806272,https://twitter.com/Verickabud/status/1084051301946806272
,2019-01-12 08:37,0,1,fora que venezuelanos continuam votando em maduro porque lembram como era quando a direita estava no poder e não querem mais por pior que seja ainda e melhor que a direita basicamente venezuelanos sofrem por falta de opção,,,,1084036546859356160,https://twitter.com/annitaskywalker/status/1084036546859356160
,2019-01-11 21:09,0,0,irmãos venezuelanos estamos com vocês fora maduro,,,,1083863509304258562,https://twitter.com/Renato72677564/status/1083863509304258562
,2019-01-11 19:19,0,0,facebook fala 4800000 contas de venezuelanos somente fora da venezuela,,,,1083835793393795072,https://twitter.com/JoseRafaelEsca5/status/1083835793393795072
,2019-01-11 17:22,0,0,deve ser isso mesmo os venezuelanos só passam fome e vivem na miséria fora isso tá tranquilo,,,,1083806377141813249,https://twitter.com/Jontas28/status/1083806377141813249
,2019-01-11 14:11,0,0,miséria e mais miséria para os venezuelanos fora ditador,,,,1083758341501927424,https://twitter.com/JjOliveira1969/status/1083758341501927424
