username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2020-02-10 22:15,0,0,fora venezuelanos ninguem ajuda o brasil,,,,1227023395239473152,https://twitter.com/Jiraya13631094/status/1227023395239473152
,2020-01-01 15:48,0,0,tá tendo concordia e joinville que diga fora venezuelanos e haitianos,,,,1212430328813498368,https://twitter.com/Observe97695918/status/1212430328813498368
,2019-11-23 18:52,0,1,fora venezuelanos e cubanos infiltrados,,,,1198343605989101570,https://twitter.com/GracielaLucche1/status/1198343605989101570
,2019-08-22 11:34,0,0,aguarde q mas refugiados da fome fora venezuelanos ainda vamos receber nesse caso argentinos,,,,1164546440733110272,https://twitter.com/ramis68849036/status/1164546440733110272
,2019-08-17 14:13,0,0,vamos juntos fora venezuelanos httpswww facebookcom10000720661163 2posts2346959328887598,,,,1162774452154900480,https://twitter.com/NelizaRosas/status/1162774452154900480
,2019-08-14 08:12,0,0,noves fora venezuelanos haitianos chineses bolivianos e agora argentinos sei que é bem menos se visualizar a ajuda mútua que exite no país não chega a um terço pois são muito bem assistidos,,,,1161596521923645441,https://twitter.com/GSantana777/status/1161596521923645441
,2019-02-27 22:53,0,0,2359 fora venezuelanos 0000 absurdo esse ditador cobra do jairbolsonaro ajuda humanitária para brumadinho mariana rio de janeiro direitos lgbtq ministério do trabalho e tudo que ele já sujou de bosta deixa a venezuela na venezuela,,@jairbolsonaro,,1100936971587936257,https://twitter.com/georgiaebner/status/1100936971587936257
,2019-02-24 23:02,0,2,os mesmos que gritaram fora venezuelanos ao som do hino nacional são os mesmos que choram pelo povo sofrido da venezuela é muita hipocrisia esse brasil que está se sentindo a última cocacola do deserto me enoja,,,,1099852215739731968,https://twitter.com/DeividFrana2/status/1099852215739731968
,2019-02-24 14:28,0,0,suspendam tudo fechem a fronteira tmb expulsem estes venezuelanos que estão no brasil trazendo doença discórdia chega fora venezuelanos,,,,1099722840113401860,https://twitter.com/9Silvia/status/1099722840113401860
,2019-02-23 23:32,21,42,2359 venezuelanos são imigrantes indesejados fora venezuelanos 0000 venezuelanos precisam de nossa ajuda vamos mandar ajuda humanitária https ultimosegundoigcombrbrasil201808 18refugiadosvenezuelanosagredidosroraimahtml,,,,1099497346302439424,https://twitter.com/jojopancada/status/1099497346302439424
,2019-02-22 10:26,0,3,cara o maduro trancou pra fora venezuelanos que estavam em território brasileiro buscando comida e medicamentos e tem gente que aplaude esse monstro filho da puta vai tomar no cu,,,,1098937093177466880,https://twitter.com/_Mickezito/status/1098937093177466880
,2019-02-01 19:16,0,0,num dia fora venezuelanos no outro pá,,,,1091445102415880199,https://twitter.com/rodoxferr/status/1091445102415880199
,2018-12-16 18:30,0,0,mas tem explicação tem muito descendente de japa alemão e italiano ainda tem chinês e português esporádicos fora venezuelanos haitianos angolanos é muita nacionalidade mas 25 é foda 5 eu acharia blz,,,,1074401439559098368,https://twitter.com/deprenordeste/status/1074401439559098368
,2018-12-11 11:32,0,3,aquela mãe de família bolsominion que alguns poucos anos atrás ficou indignada e fez textão com essa cena de uma criança refugiada morta numa praia da turquia e que hoje grita em caps lock fora venezuelanos mito mito demagogia é uma merda vocês são muito abjetos pictwittercom7ctvluiijl,,,,1072484218654113793,https://twitter.com/_o_demo_/status/1072484218654113793
,2018-11-22 18:34,0,1,fora venezuelanos que vem roubar nossos empregos11 a não ser se aceitarem serem nossos escravos daí tá de boas pictwittercoma5tetkgkh1,,,,1065705097995390976,https://twitter.com/dbdrnr/status/1065705097995390976
,2018-11-22 07:40,0,0,ok rivalida é importante em sao roque tinha um africano na santa casa que só fazia partos usando forceps e morreram pelo menos 5 bebes na mao dele e ele sumiu fora venezuelanos e cubanos que não sabem passar um remédio bse quer vários casos a prova seria bem vinda sim,,,,1065540576592965633,https://twitter.com/zucca_ricardo/status/1065540576592965633
,2018-11-16 23:16,0,0,deusa vamos acabar com a república da cobra fora cubanos fora venezuelanos américa latina américa portuguesa por favor não falamos espanhol não venham pra cá bolivianos voltem pra casa acorda brasil brasilparabrasileiros,,,#brasilparabrasileiros,1063601670737801216,https://twitter.com/ortegapalito89/status/1063601670737801216
,2018-11-16 18:44,0,0,fora cubanos fora venezuelanos temos mto o q fazer qdo as coisas melhorarem a gnt volta a pensar nisso,,,,1063533206497083393,https://twitter.com/Fabianovmc/status/1063533206497083393
,2018-10-29 14:22,0,0,não queremos conversa com vocês brasil não negocia com corruptos fora venezuelanos,,,,1056959406284423168,https://twitter.com/halseySwiftBRS/status/1056959406284423168
,2018-10-12 13:11,0,1,ain eu tenho pavor da ditadura olha como tá a venezuela aí o que acontece quando os venezuelanos fogem para o brasil hein hein fora venezuelanos elenão vai expulsar todo mundo de rr,,,#EleNão,1050780962034999301,https://twitter.com/annalouzada/status/1050780962034999301
,2018-09-30 20:38,0,1,o ser humano sofre xenofobia por andar na rua mas não fora venezuelanos do meu sagrado solo elenao vai salvar o país,,,#ELENAO,1046544773375512579,https://twitter.com/al1n1s/status/1046544773375512579
