username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2019-05-16 17:28,0,1,"Estamos falando em guerra, dinheiro, vidas. Já estamos quase quebrados, só me faltava mais essa. Deixem os americanos cuidarem do VeneZuelanos , Russos e todos os q estiverem juntos. Nem arma nuclear temos. To fora , amiga!",,,,1129121442212306945,https://twitter.com/ShivaSauro/status/1129121442212306945
,2019-05-15 22:20,1,2,"As ruas do Brasil todo hoje estavam repletas de venezuelanos pedindo fora Maduro, vc viu? Tinha gente hein!",,,,1128832627245551617,https://twitter.com/netobarros65/status/1128832627245551617
,2019-05-15 18:32,0,0,Fora MADURO! Liberdade ao povo Venezuelanos !,,,,1128775063547854848,https://twitter.com/LenidasDavidMi1/status/1128775063547854848
,2019-05-15 16:37,0,1,"Eu já tenho 62 anos, minhas 2 filhas estudaram em boas faculdades pagas por mim e meu marido ou pelo trabalho delas. Ambas podem trabalhar fora do país pq são boas no que fazem. Vcs vão ficar aqui comendo sebo igual aos venezuelanos . Eu estarei morta. Passe bem",,,,1128746214546132992,https://twitter.com/MyrianDauer/status/1128746214546132992
,2019-05-15 07:30,1,0,"Em impasse diplomático, ativistas americanos ocupam embaixada da Venezuela em Washington. Venezuelanos acampam do lado de fora e pedem a desocupação da representação diplomática https:// oglobo.globo.com/mundo/em-impas se-diplomatico-ativistas-americanos-ocupam-embaixada-da-venezuela-em-washington-23665420 …",,,,1128608462588432385,https://twitter.com/OGlobo_Mundo/status/1128608462588432385
,2019-05-14 19:38,0,2,"Em impasse diplomático, ativistas americanos ocupam embaixada da Venezuela em Washington. Venezuelanos acampam do lado de fora e pedem a desocupação da representação diplomática. https:// oglobo.globo.com/mundo/em-impas se-diplomatico-ativistas-americanos-ocupam-embaixada-da-venezuela-em-washington-23665420 …",,,,1128429400918306822,https://twitter.com/OGlobo_Mundo/status/1128429400918306822
,2019-05-13 21:50,0,0,Sorteio das oitavas de final da Copa Sul-Americana: @Corinthians x Deportivo Lara (Venezuela); @Corinthians decide fora de casa contra os venezuelanos .,,@Corinthians @Corinthians,,1128100243608879106,https://twitter.com/fabioshimab/status/1128100243608879106
,2019-05-10 21:53,0,0,@marcelorebelo_ LADRÔES DE RECURSOS DE VENEZUELANOS ! @novobanco FORA DOS ASSESSINOS DE CRIANÇAS DA NOSSA PÁTRIA! https:// twitter.com/PrensaFANB/sta tus/1126628071241547778 …,,@marcelorebelo_ @novobanco,,1127013853609566210,https://twitter.com/yasmincaguirre1/status/1127013853609566210
,2019-05-10 18:35,3,11,"É democracia que chama, né?! Nem pode romper. Os soldados venezuelanos estão todos desnutridos. Aí, sobra para os de fora .",,,,1126963969808326657,https://twitter.com/g_g_garci/status/1126963969808326657
,2019-05-09 09:11,0,0,"Com quase 15 milhões de desempregados mais 45 milhões em atividades informais, fora os refugiados venezuelanos , dá um total de 60 milhões de desempregados que não contribuem com a Previdência. Nenhuma vez falaram em Produção pelo trabalho com empregos. #TeamPauloGuedes #Gado",,,#TeamPauloGuedes #Gado,1126459745102127107,https://twitter.com/MauroVS/status/1126459745102127107
,2019-05-09 07:02,0,0,"Vocês Venezuelanos são uns ingratos. Não enxergam que Guaidó é um herói solitário, lutando desesperadamente pela liberdade de seu povo, mesmo estando de mãos atadas pela força de Putin e China. Daqui de fora , só podemos observar e orar muito por ele e por vocês.",,,,1126427137815265281,https://twitter.com/dayse_junqueira/status/1126427137815265281
,2019-05-08 17:53,0,2,"Melhor do que isso nobre deputada, só o dobro disso! Bela notícia. Que de fato consigamos por pra correr Russos, Chineses, Árabes e Cubanos para fora da Venezuela. Vital para nossos irmãos venezuelanos e segurança para nós brasileiros.",,,,1126228584337674240,https://twitter.com/GardezaniA/status/1126228584337674240
,2019-05-08 16:38,0,1,"pergunta pro venezuelanos o q é Inflação"" que nos vivemos na década de 90 Over Night, for exemplo: tinha 10,00 hoje e anoite a inflação era 100% no outro dia tínhamos o mesmo 10,00 virou 1,00 Pense nisso Eduarda! Vc é muita pessoa de mente aberta, caia fora dessa esquerda pobre!""",,,,1126209729267683329,https://twitter.com/klausmartins123/status/1126209729267683329
,2019-05-07 08:16,1,1,"Bravo, não se discute com o mal encarnado por Maduro. Adelante Venezuelanos , fora com lixo socialista feito de arrogância e poder.",,,,1125721032919269376,https://twitter.com/evalmor/status/1125721032919269376
,2019-05-06 16:36,0,0,"Nunca vou superar o MAS ESSES VENEZUELANOS NÃO ME DEIXAM ANDAR, FICAM DEIXANDO A RUA FEIA E EU NÃO GOSTO"" melhor coisa que tu fez foi ficar uma semana fora""",,,,1125484513910456321,https://twitter.com/jobsmachado/status/1125484513910456321
,2019-05-06 07:41,0,3,"Fora Guaidó e Maduro, tem alguém que pode ajudar esse país de forma democrática? Pena dos venezuelanos .",,,,1125349849107435520,https://twitter.com/Nanda_lianaJu/status/1125349849107435520
,2019-05-06 00:20,0,0,"Maduro é ditador , e o povo quer ver esse genocida fora . Esqueceu? Estamos dando comida a milhares de venezuelanos , nosso.presidente Bolsonaro está permitindo essa ajuda humanitária.",,,,1125238877982265344,https://twitter.com/CleideCastro11/status/1125238877982265344
,2019-05-05 22:51,0,2,"Sua pergunta é muito idiota. Não compare um totalitário genocida com um presidente democraticamente eleito q não usa blindados contra um povo faminto q não pode se manifestar. Os venezuelanos estão loucos p/ verem Maduro fora . Um país q já foi um dos mais ricos, passa fome!",,,,1125216582156922880,https://twitter.com/martabamaral/status/1125216582156922880
,2019-05-05 20:04,766,3673,Neste momento está passando no Domingo espetacular da Record a tristeza que os venezuelanos vivem. Veja para não deixarmos isto acontecer com o nosso Brasil. Fora comunistas pic.twitter.com/cA9y940LDd,,,,1125174546913472513,https://twitter.com/luciano_hang/status/1125174546913472513
,2019-05-05 16:56,0,1,"Os Trumpistas tentam enfiar goela a baixo esse Guaidó como solução"" da Venezuela, só esqueceram de combinar com os venezuelanos , fora a grande ""credibilidade"" que ele passa/tem no próprio país. ‍ https:// twitter.com/JornalOGlobo/s tatus/1125122498855604225 …""",,,,1125127025575047174,https://twitter.com/alvesjoann/status/1125127025575047174
,2019-05-04 23:13,0,0,Eu tenho medo é dele em combate... já pensou ele tacar o fuzil fora e sair mordendo geral?? Coitado dos combatentes venezuelanos ... agora o Maduro cai,,,,1124859565563101185,https://twitter.com/keniandrea/status/1124859565563101185
,2019-05-04 21:17,0,0,Fora mais de 13 anos com o PT no poder ...hoje aparecer esse prefeito. ..por que ele não vai ajudar os Venezuelanos ?,,,,1124830422859436033,https://twitter.com/antonio86299/status/1124830422859436033
,2019-05-04 12:16,0,0,Todos os paises democraticos reconhecem Guaido como presidente da Venezuela. Maduro venceu eleições fraudulentas. 99% dos venezuelanos querem Maduro fora do poder e a @folha chama de golpe de estado. Pergunte pra qulaquer venezuelano se ele considera isso um golpe de estado...,,@folha,,1124694208407900166,https://twitter.com/viniciuswande10/status/1124694208407900166
,2019-05-04 00:25,0,0,@TemplarioResisT FORA MADURO FORÇA VENEZUELANOS QUE DEUS OS ILUMINE NESSE MOMENTO DE LUTA,,@TemplarioResisT,,1124515313066872832,https://twitter.com/jannettepaz58/status/1124515313066872832
,2019-05-03 21:43,0,3,"Importante chega de mortes dos inocentes 271 Venezuelanos perderam a vida ao exercer o dever cívico de protestar contra o Narco estado falido o ditador tirano Maduro, não respeita os direitos humanos. Fora os presos políticos e os que estão presos por ir protestar",,,,1124474636773789696,https://twitter.com/LuzCortizo/status/1124474636773789696
,2019-05-03 21:05,0,0,"Imaginem ..os militares venezuelanos se reunissem, chamam o guaidó e largam: - Olha.. tudo bem, o Maduro ta fora .. nós aceitamos uma presidencia temporaria, depois eleições livres. Mas tem uma condição... Se os Bolsonabos entrarem em um metro da Venezuela já era pra voces...",,,,1124465001467662337,https://twitter.com/pcfmrs/status/1124465001467662337
,2019-05-03 16:33,0,0,"Depois do apoio do PT mais uma vez ao narcoterrorista Maduro, fica claro que os petistas querem transformar o Brasil numa ditadura. Os que fazem parte do grupo tem tudo, os de fora ficam na merda. Basta olhar a situação dos Venezuelanos e ver o caos em que seu povo se encontra",,,,1124396707402403842,https://twitter.com/DFiladelfo/status/1124396707402403842
,2019-05-03 14:19,0,0,"- 76% dos venezuelanos rechaçam completamente qualquer interferência estrangeira no país."" Mas vai resolver como ? do jeito que ta vai ficar muito pior, fora a crise migratoria que ja está tendo""",,,,1124362894349676551,https://twitter.com/MatheusM633/status/1124362894349676551
,2019-05-03 14:12,16,14,"sigam o fio sobre a declaração do Mojica acerca dos tanques venezuelanos , deturpada e retirada fora do contexto https:// twitter.com/luduvicu/statu s/1123771503756099584 …",,,,1124361109421604865,https://twitter.com/RLivre/status/1124361109421604865
,2019-05-03 11:47,0,0,"Polícia|  Fora de controle"" - Cresce o número de venezuelanos envolvidos com o tráfico de drogas em Manaus. - Isso é Amazonas http:// issoeamazonas.com.br/brasil/manaus/ policia-fora-de-controle-cresce-o-numero-de-venezuelanos-envolvidos-com-o-trafico-de-drogas-em-manaus/ …""",,,,1124324641869369344,https://twitter.com/faguiar5/status/1124324641869369344
,2019-05-03 00:33,0,0,"Eu so busco que a gente conheça nossa realidade como venezuelanos , dentro e fora de nosso pais. Se tiver alguna duvida, você pode-me perguntar quando quizer.",,,,1124155036941131776,https://twitter.com/JDGutierrezU/status/1124155036941131776
,2019-05-02 22:16,0,0,"O fratricídio ocorre fruto de Ideologia. Venezuelanos se matando, em uma quase guerra civil, não é algo episódico e fora de propósito. Se o socialismo do século XX causou enorme destruição, não seria o do século XXI, idealizado por Chavez, que conduziria a desfecho distinto.",,,,1124120621313601536,https://twitter.com/gersongomes/status/1124120621313601536
,2019-05-02 21:24,0,2,É melhor deixar o país naquele caos?Com um monstro na direção? Jogando remédios fora para os doentes e jogando comida fora na frente dos venezuelanos famintos? Qual situação melhor? ??,,,,1124107431821414407,https://twitter.com/AndraAn60998209/status/1124107431821414407
,2019-05-02 19:47,0,1,"Hoje está havendo um massacre contra os Venezuelanos . As comunicações estão cortadas. Os jornalistas estão sendo perseguidos. O mundo precisa parar esse tirano. Fora cubanos e russos da Venezuela. Caçar gente como esse do vídeo, amigo de tirano. #Venezuela #VenezuelaLivre",,,#Venezuela #VenezuelaLivre,1124083086017347585,https://twitter.com/edmeireles_/status/1124083086017347585
,2019-05-02 19:18,1,1,Podíamos trocar? Mandar os brasileiros que apoiam o chorume Maduro pra #Venezuela E trazer os venezuelanos que querem Fora Maduro. #CentraoBlocoDeLadrao https:// twitter.com/kimpkat/status /1124025176390287360 …,,,#Venezuela #CentraoBlocoDeLadrao,1124075627299201027,https://twitter.com/Eline_eu_/status/1124075627299201027
,2019-05-02 15:10,0,1,Mas não é para dar comida nem fazer negócios com os venezuelanos . Eles têm de ficar isolados para que o DITADOR Maduro renuncie!! O PROS ti tu to devia cair fora dessa crise. O governo tem outra posição.,,,,1124013311614439424,https://twitter.com/Patthy2508/status/1124013311614439424
,2019-05-02 13:40,0,1,Hoje vemos a esquerda defender o extermínio de venezuelanos e o prejuízo do Brasil para manter privilégios e posição política. O Sr. Não fica de fora é um traste igual! Precisamos do impeachment dos príncipes do STF.,,,,1123990657134149632,https://twitter.com/ricardomvet/status/1123990657134149632
,2019-05-02 12:17,0,2,"Nossa....e a gente aqui no Brasil pensando que os venezuelanos querem derrubar Maduro, se tem tanta gente lá, seja civil ou militar, que quer ele fora pq foi difícil para o Guaidó achar aliados? Pelo visto os que querem a queda de Maduro é um grupo de golpistas aliados ao Trump",,,,1123969871480524803,https://twitter.com/DevaneiosdaJoan/status/1123969871480524803
,2019-05-02 11:40,3,9,"Se maduro fosse tão bom, tantos não estariam invadindo o Brasil! Estos recebendo os venezuelanos que ele coloca pra fora do país e ainda vem falar mal de Bolsonaro?? Pacaraima, a cidade brasileira transformada pela crise venezuelana https://www. otaviosaleitao.com.br/noticias/tubth -pacaraima-a-cidade-brasileira-transformada-pela-crise-venezuelana …",,,,1123960496166715399,https://twitter.com/ElisaMS9/status/1123960496166715399
,2019-05-02 10:58,0,0,"A dura realidade : noves fora uma intervenção militar dos EUA ( pouquíssimo provável ), o #FATO é que o podre maduro só cairá SE os venezuelanos forem em peso às ruas e em função disso haver virada de mesa no meio militar. Enquanto isso não acontece a Venezuela é destruída. https:// twitter.com/JornalOGlobo/s tatus/1123947751849336832 …",,,#FATO,1123949933952950273,https://twitter.com/Ptsauro/status/1123949933952950273
,2019-05-02 08:43,0,0,"O Brasil acompanha a situação, acolhe humanamente os venezuelanos e ponto. Não é tradição brasileira intervenção em outros países, isso está absolutamente fora de questão _ disse Lorenzoni em entrevista concedida ao programa “Central Globonews”. Até... https:// glo.bo/2IUS69U",,,,1123915806096666624,https://twitter.com/Katiarfl/status/1123915806096666624
,2019-05-01 22:01,0,0,DEUS PROTEJA NOSSOS IRMÃOS VENEZUELANOS . FORA MADURO https://www. instagram.com/p/Bw8OI-5nv_5C 5AWG3Ia7Dn2kdb3-QuFBorczdk0/?igshid=g1izzbw8f26d …,,,,1123754275497238529,https://twitter.com/ligiaultra/status/1123754275497238529
,2019-05-01 20:42,0,0,Esses caças venezuelanos estão 100% operacionais? Fora isso o adestramento faz total diferença sobre o efeito tático ou estratégico da máquina de matar. Fora isso qual a logística desses cubanos e traidores militares da Venezuela?,,,,1123734491258863617,https://twitter.com/rkss2/status/1123734491258863617
,2019-05-01 20:33,0,0,"Como os venezuelanos lidaram com a desvalorização da moeda estatal?, realmente como dizem as criptomoedas passaram a ser mais usadas?, souberam de pessoas recebendo doações em criptomoedas de pessoas de fora do país?""""",,,,1123732187684143106,https://twitter.com/JSRaimundo1/status/1123732187684143106
,2019-05-01 19:46,0,1,Leah Que isso Respondo venezuelanos indo pra rua gritar fora Maduro ditador tirano genocida pic.twitter.com/0Qux4kAvQp,,,,1123720497101983745,https://twitter.com/LuzCortizo/status/1123720497101983745
,2019-05-01 19:46,5,8,"Lamentamos ,a miséria, opressão e assassinatos, que sofrem nossos irmãos venezuelanos . Enquanto a Venezuela clama por liberdade, a esquerda brasileira se posiciona malignamente ao lado do ditador sanguinário Maduro. Fora PT e afins, fora comunismo! pic.twitter.com/p15nhrVtgn",,,,1123720465908936704,https://twitter.com/TO_DE_OLHO/status/1123720465908936704
